symbol,date,open,high,low,close,volume,adjusted,ticker,djia
TRV,2020-03-19,81.160004,86.449997,77.519997,86.07,3177500,86.07,TRV,1
TRV,2020-03-20,86.150002,94.18,84.959999,89.510002,5949500,89.510002,TRV,1
TRV,2020-03-23,87.599998,92.5,87.110001,88.360001,4915700,88.360001,TRV,1
TRV,2020-03-24,91.32,94.360001,86.760002,93.739998,4293300,93.739998,TRV,1
TRV,2020-03-25,93.370003,94.959999,87.660004,92.18,4151400,92.18,TRV,1
TRV,2020-03-26,93.089996,98.93,90.099998,98.669998,4610600,98.669998,TRV,1
TRV,2020-03-27,94.870003,103.010002,94.809998,99.949997,3085644,99.949997,TRV,1
TRV,2020-03-30,99.849998,102.989998,96.199997,102.589996,2733700,102.589996,TRV,1
TRV,2020-03-31,100.739998,101.720001,99.010002,99.349998,2919500,99.349998,TRV,1
TRV,2020-04-01,94.760002,98.07,94.400002,95.199997,3182600,95.199997,TRV,1
TRV,2020-04-02,94.550003,98.93,93.900002,97.190002,1852300,97.190002,TRV,1
TRV,2020-04-03,96.089996,97.32,92.940002,93.889999,1595000,93.889999,TRV,1
TRV,2020-04-06,98,99.489998,96.779999,98.980003,3042500,98.980003,TRV,1
TRV,2020-04-07,102.470001,104.199997,100.669998,100.779999,1944000,100.779999,TRV,1
TRV,2020-04-08,101.599998,105.480003,100.120003,104.940002,1482100,104.940002,TRV,1
TRV,2020-04-09,106.339996,111.699997,105.75,109.739998,1693400,109.739998,TRV,1
TRV,2020-04-13,109.610001,109.879997,105.830002,106.419998,1241500,106.419998,TRV,1
tsla,2020-01-02,424.5,430.700012,421.709991,430.26001,9532100,430.26001,tsla,0
tsla,2020-01-03,440.5,454,436.920013,443.01001,17778500,443.01001,tsla,0
tsla,2020-01-06,440.470001,451.559998,440,451.540009,10133000,451.540009,tsla,0
tsla,2020-01-07,461.399994,471.630005,453.359985,469.059998,17882100,469.059998,tsla,0
tsla,2020-01-08,473.700012,498.48999,468.230011,492.140015,31144300,492.140015,tsla,0
tsla,2020-01-09,497.100006,498.799988,472.869995,481.339996,28440400,481.339996,tsla,0
tsla,2020-01-10,481.790009,484.940002,473.700012,478.149994,12959500,478.149994,tsla,0
tsla,2020-01-13,493.5,525.630005,492,524.859985,26517600,524.859985,tsla,0
tsla,2020-01-14,544.26001,547.409973,524.900024,537.919983,28996200,537.919983,tsla,0
tsla,2020-01-15,529.76001,537.840027,516.789978,518.5,17368800,518.5,tsla,0
tsla,2020-01-16,493.75,514.460022,492.170013,513.48999,21736700,513.48999,tsla,0
tsla,2020-01-17,507.609985,515.669983,503.160004,510.5,13629100,510.5,tsla,0
tsla,2020-01-21,530.25,548.580017,528.409973,547.200012,17803500,547.200012,tsla,0
tsla,2020-01-22,571.890015,594.5,559.099976,569.559998,31369000,569.559998,tsla,0
tsla,2020-01-23,564.25,582,555.599976,572.200012,19651000,572.200012,tsla,0
tsla,2020-01-24,570.630005,573.859985,554.26001,564.820007,14353600,564.820007,tsla,0
tsla,2020-01-27,541.98999,564.440002,539.280029,558.02002,13608100,558.02002,tsla,0
tsla,2020-01-28,568.48999,576.809998,558.080017,566.900024,11788500,566.900024,tsla,0
tsla,2020-01-29,575.690002,589.799988,567.429993,580.98999,17801500,580.98999,tsla,0
tsla,2020-01-30,632.419983,650.880005,618,640.809998,29005700,640.809998,tsla,0
tsla,2020-01-31,640,653,632.52002,650.570007,15719300,650.570007,tsla,0
tsla,2020-02-03,673.690002,786.140015,673.52002,780,47233500,780,tsla,0
tsla,2020-02-04,882.960022,968.98999,833.880005,887.059998,60938800,887.059998,tsla,0
tsla,2020-02-05,823.26001,845.97998,704.109985,734.700012,48423800,734.700012,tsla,0
tsla,2020-02-06,699.919983,795.830017,687,748.960022,39880800,748.960022,tsla,0
tsla,2020-02-07,730.549988,769.75,730,748.070007,17063500,748.070007,tsla,0
tsla,2020-02-10,800,819.98999,752.400024,771.280029,24689200,771.280029,tsla,0
tsla,2020-02-11,768.789978,783.51001,758,774.380005,11697500,774.380005,tsla,0
tsla,2020-02-12,777.869995,789.75,763.369995,767.289978,12022500,767.289978,tsla,0
tsla,2020-02-13,741.840027,818,735,804,26289300,804,tsla,0
tsla,2020-02-14,787.219971,812.969971,785.5,800.030029,15693700,800.030029,tsla,0
tsla,2020-02-18,841.599976,860,832.359985,858.400024,16381700,858.400024,tsla,0
tsla,2020-02-19,923.5,944.780029,901.02002,917.419983,25423000,917.419983,tsla,0
tsla,2020-02-20,911.950012,912,859.940002,899.409973,17634900,899.409973,tsla,0
tsla,2020-02-21,906.97998,913.059998,880.450012,901,14314800,901,tsla,0
tsla,2020-02-24,839,863.5,822.200012,833.789978,15192200,833.789978,tsla,0
tsla,2020-02-25,849,856.599976,787,799.909973,17290500,799.909973,tsla,0
tsla,2020-02-26,782.5,813.309998,776.109985,778.799988,14085500,778.799988,tsla,0
tsla,2020-02-27,730,739.77002,669,679,24277200,679,tsla,0
tsla,2020-02-28,629.700012,690.52002,611.52002,667.98999,24564200,667.98999,tsla,0
tsla,2020-03-02,711.26001,743.690002,686.669983,743.619995,20195000,743.619995,tsla,0
tsla,2020-03-03,805,806.97998,716.109985,745.51001,25784000,745.51001,tsla,0
tsla,2020-03-04,763.960022,766.52002,724.72998,749.5,15049000,749.5,tsla,0
tsla,2020-03-05,723.77002,745.75,718.070007,724.539978,10852700,724.539978,tsla,0
tsla,2020-03-06,690,707,684.27002,703.47998,12662900,703.47998,tsla,0
tsla,2020-03-09,605.390015,663,605,608,17073700,608,tsla,0
tsla,2020-03-10,659.429993,668,608,645.330017,15594400,645.330017,tsla,0
tsla,2020-03-11,640.200012,653.580017,613,634.22998,13322500,634.22998,tsla,0
tsla,2020-03-12,580.890015,594.5,546.25,560.549988,18909100,560.549988,tsla,0
tsla,2020-03-13,595,607.570007,502,546.619995,22640300,546.619995,tsla,0
tsla,2020-03-16,469.5,494.869995,442.170013,445.070007,20489500,445.070007,tsla,0
tsla,2020-03-17,440.01001,471.850006,396,430.200012,23994600,430.200012,tsla,0
tsla,2020-03-18,389,404.859985,350.51001,361.220001,23786200,361.220001,tsla,0
tsla,2020-03-19,374.700012,452,358.459991,427.640015,30195500,427.640015,tsla,0
tsla,2020-03-20,438.200012,477,425.790009,427.529999,28285500,427.529999,tsla,0
tsla,2020-03-23,433.600006,442,410.5,434.290009,16454500,434.290009,tsla,0
tsla,2020-03-24,477.299988,513.690002,474,505,22718500,505,tsla,0
tsla,2020-03-25,545.25,557,511.109985,539.25,21222700,539.25,tsla,0
tsla,2020-03-26,547.390015,560,512.25,528.159973,17380700,528.159973,tsla,0
tsla,2020-03-27,505,525.799988,494.040009,514.359985,14377408,514.359985,tsla,0
tsla,2020-03-30,510.26001,516.650024,491.230011,502.130005,11976900,502.130005,tsla,0
tsla,2020-03-31,501.25,542.960022,497,524,17771500,524,tsla,0
tsla,2020-04-01,504,513.950012,475.100006,481.559998,13304500,481.559998,tsla,0
tsla,2020-04-02,481.029999,494.26001,446.399994,454.470001,19858400,454.470001,tsla,0
tsla,2020-04-03,509.5,515.48999,468.390015,480.01001,22514700,480.01001,tsla,0
tsla,2020-04-06,511.200012,521,497.959991,516.23999,14901800,516.23999,tsla,0
tsla,2020-04-07,545,565,532.340027,545.450012,17919800,545.450012,tsla,0
tsla,2020-04-08,554.200012,557.210022,533.330017,548.840027,12656000,548.840027,tsla,0
tsla,2020-04-09,562.090027,575.179993,557.109985,573,13650000,573,tsla,0
tsla,2020-04-13,590.159973,652,580.530029,650.950012,22309500,650.950012,tsla,0
twtr,2020-01-02,32.310001,32.5,31.959999,32.299999,10721100,32.299999,twtr,0
twtr,2020-01-03,31.709999,32.099998,31.26,31.52,14429500,31.52,twtr,0
twtr,2020-01-06,31.23,31.709999,31.16,31.639999,12582500,31.639999,twtr,0
twtr,2020-01-07,31.799999,32.700001,31.719999,32.540001,13712900,32.540001,twtr,0
twtr,2020-01-08,32.349998,33.400002,32.349998,33.049999,14632400,33.049999,twtr,0
twtr,2020-01-09,33.529999,33.540001,33,33.220001,10865500,33.220001,twtr,0
twtr,2020-01-10,32.860001,33.009998,32.459999,32.779999,11148900,32.779999,twtr,0
twtr,2020-01-13,32.970001,33.07,32.490002,32.689999,11001300,32.689999,twtr,0
twtr,2020-01-14,32.689999,33.119999,32.639999,32.82,9814200,32.82,twtr,0
twtr,2020-01-15,32.990002,33.509998,32.950001,33.23,11262300,33.23,twtr,0
twtr,2020-01-16,33.5,34.27,33.029999,34.189999,19919900,34.189999,twtr,0
twtr,2020-01-17,33.82,34.389999,33.580002,34.220001,19303500,34.220001,twtr,0
twtr,2020-01-21,34.080002,34.389999,33.869999,34.09,17055600,34.09,twtr,0
twtr,2020-01-22,34.290001,34.540001,33.959999,34.02,12851800,34.02,twtr,0
twtr,2020-01-23,33.990002,34.360001,33.720001,33.889999,14887200,33.889999,twtr,0
twtr,2020-01-24,34.110001,34.110001,32.970001,33.189999,12336600,33.189999,twtr,0
twtr,2020-01-27,32.310001,32.93,32.150002,32.779999,11800800,32.779999,twtr,0
twtr,2020-01-28,33.060001,33.66,32.849998,33.419998,9739400,33.419998,twtr,0
twtr,2020-01-29,33.59,33.880001,33.290001,33.630001,7563700,33.630001,twtr,0
twtr,2020-01-30,32.860001,33.23,32.389999,33.220001,12083800,33.220001,twtr,0
twtr,2020-01-31,33.110001,33.139999,32.080002,32.48,12033100,32.48,twtr,0
twtr,2020-02-03,32.560001,33.240002,32.450001,33.07,14196200,33.07,twtr,0
twtr,2020-02-04,33.75,34.119999,33.400002,33.959999,14598200,33.959999,twtr,0
twtr,2020-02-05,34,34.16,33.189999,33.389999,20468200,33.389999,twtr,0
twtr,2020-02-06,36.529999,39.639999,36.419998,38.41,87659700,38.41,twtr,0
twtr,2020-02-07,37.630001,38.150002,36.84,37.029999,31135100,37.029999,twtr,0
twtr,2020-02-10,36.630001,36.849998,35.650002,35.959999,34860300,35.959999,twtr,0
twtr,2020-02-11,36.119999,36.279999,35.529999,35.650002,14464700,35.650002,twtr,0
twtr,2020-02-12,36.189999,37.02,36.169998,36.790001,20716400,36.790001,twtr,0
twtr,2020-02-13,36.43,37.32,36.209999,37.16,19621400,37.16,twtr,0
twtr,2020-02-14,37,37.349998,36.580002,36.91,12210400,36.91,twtr,0
twtr,2020-02-18,36.779999,38.07,36.68,38.060001,16793600,38.060001,twtr,0
twtr,2020-02-19,38.09,38.91,37.939999,38.77,19068600,38.77,twtr,0
twtr,2020-02-20,38.759998,39.060001,37.959999,39.049999,17273400,39.049999,twtr,0
twtr,2020-02-21,38.669998,38.759998,38.040001,38.310001,15312000,38.310001,twtr,0
twtr,2020-02-24,36.5,36.59,35.299999,35.889999,25155400,35.889999,twtr,0
twtr,2020-02-25,36.18,36.450001,34.889999,35.209999,19841300,35.209999,twtr,0
twtr,2020-02-26,35.279999,35.82,34.439999,34.630001,18044300,34.630001,twtr,0
twtr,2020-02-27,33.73,34.200001,32.470001,33.009998,27234100,33.009998,twtr,0
twtr,2020-02-28,31.860001,33.369999,31.51,33.200001,33688900,33.200001,twtr,0
twtr,2020-03-02,36,36.860001,35.139999,35.82,39914700,35.82,twtr,0
twtr,2020-03-03,36.02,36.48,34.41,34.93,22973100,34.93,twtr,0
twtr,2020-03-04,35.759998,36,34.77,36,14980300,36,twtr,0
twtr,2020-03-05,35.029999,35.73,34.52,34.970001,14132200,34.970001,twtr,0
twtr,2020-03-06,33.810001,33.990002,32.509998,33.459999,20361100,33.459999,twtr,0
twtr,2020-03-09,31.809999,35.360001,30.620001,32.459999,41767600,32.459999,twtr,0
twtr,2020-03-10,33.900002,34.779999,33.119999,34.310001,27327600,34.310001,twtr,0
twtr,2020-03-11,33.299999,33.459999,30.01,31.299999,27445400,31.299999,twtr,0
twtr,2020-03-12,29.08,29.690001,26.700001,26.780001,32519500,26.780001,twtr,0
twtr,2020-03-13,28.83,29.41,26.4,29.290001,29059100,29.290001,twtr,0
twtr,2020-03-16,26.120001,28.35,23.92,24.040001,28768100,24.040001,twtr,0
twtr,2020-03-17,24.379999,25.84,23.18,24.48,28741700,24.48,twtr,0
twtr,2020-03-18,22.950001,23.49,20,22,31012700,22,twtr,0
twtr,2020-03-19,22.110001,25.17,20.66,24.129999,29980000,24.129999,twtr,0
twtr,2020-03-20,24.969999,25.860001,23.700001,23.950001,28250700,23.950001,twtr,0
twtr,2020-03-23,23.799999,25.25,23.5,24.690001,21882600,24.690001,twtr,0
twtr,2020-03-24,25.790001,26.459999,24.129999,25.85,32779000,25.85,twtr,0
twtr,2020-03-25,25.85,27.459999,24.52,25.969999,25738800,25.969999,twtr,0
twtr,2020-03-26,26.15,27.030001,25.629999,26.41,20435300,26.41,twtr,0
twtr,2020-03-27,25.559999,25.83,24.76,25.290001,22069283,25.290001,twtr,0
twtr,2020-03-30,25.25,25.940001,24.6,25.59,20714200,25.59,twtr,0
twtr,2020-03-31,25.790001,26.33,24.4,24.559999,24993400,24.559999,twtr,0
twtr,2020-04-01,23.700001,24.389999,23.049999,23.32,20015700,23.32,twtr,0
twtr,2020-04-02,23,23.58,22.360001,23.02,17114800,23.02,twtr,0
twtr,2020-04-03,24.1,24.32,22.75,23.09,24998200,23.09,twtr,0
twtr,2020-04-06,24.1,25.049999,23.790001,24.93,26014900,24.93,twtr,0
twtr,2020-04-07,25.969999,26.860001,25.309999,25.610001,25831100,25.610001,twtr,0
twtr,2020-04-08,26.790001,28.459999,25.92,27.860001,31240800,27.860001,twtr,0
twtr,2020-04-09,28.48,29.049999,27.280001,27.77,22233200,27.77,twtr,0
twtr,2020-04-13,27.549999,27.620001,26.24,27.209999,15039400,27.209999,twtr,0
UNH,2020-01-02,293.980011,295.700012,289.790009,292.5,2543400,291.238464,UNH,1
UNH,2020-01-03,287.269989,291.880005,284.359985,289.540009,2711400,288.291229,UNH,1
UNH,2020-01-06,288,291.660004,287.220001,291.549988,3079100,290.292542,UNH,1
UNH,2020-01-07,290.700012,291.48999,287.579987,289.790009,2492900,288.540161,UNH,1
UNH,2020-01-08,291.5,297.380005,290.040009,295.899994,3379200,294.62381,UNH,1
UNH,2020-01-09,294.290009,297.200012,293.720001,294.220001,2838200,292.95105,UNH,1
UNH,2020-01-10,296.070007,296.070007,292.209991,295.130005,2477900,293.857117,UNH,1
UNH,2020-01-13,294.369995,294.450012,285.019989,285.850006,6994900,284.617157,UNH,1
UNH,2020-01-14,285.600006,288.23999,284.25,288.23999,6056300,286.996826,UNH,1
UNH,2020-01-15,289.019989,299.640015,289,296.410004,6081300,295.131622,UNH,1
UNH,2020-01-16,298,300.98999,295.929993,300.73999,3710300,299.442932,UNH,1
UNH,2020-01-17,300.01001,300.700012,295.880005,298.470001,4632200,297.182709,UNH,1
UNH,2020-01-21,296.890015,302.540009,296.01001,300.529999,4962800,299.233826,UNH,1
UNH,2020-01-22,301.98999,302.130005,297.350006,300.589996,3117600,299.293579,UNH,1
UNH,2020-01-23,300.01001,300.579987,296.649994,299.459991,3169600,298.168427,UNH,1
UNH,2020-01-24,298.339996,299.929993,291.559998,292.809998,3678500,291.547119,UNH,1
UNH,2020-01-27,288,288.079987,280.070007,284.089996,4399400,282.864746,UNH,1
UNH,2020-01-28,283.910004,288.369995,283.299988,285.869995,4341000,284.637054,UNH,1
UNH,2020-01-29,284,286.190002,280.890015,282.899994,3963800,281.679871,UNH,1
UNH,2020-01-30,281.839996,281.839996,275.920013,280.980011,4211800,279.768158,UNH,1
UNH,2020-01-31,278.170013,278.779999,271.179993,272.450012,5532600,271.274963,UNH,1
UNH,2020-02-03,275.130005,276.850006,270.820007,274.019989,5646800,272.838165,UNH,1
UNH,2020-02-04,277.279999,283.5,276.880005,280.839996,4290200,279.628754,UNH,1
UNH,2020-02-05,285.600006,297,285.440002,295.730011,5761000,294.454559,UNH,1
UNH,2020-02-06,297,297.269989,290,292.459991,3044000,291.198639,UNH,1
UNH,2020-02-07,292.869995,293.390015,288.910004,289.220001,3425900,287.972626,UNH,1
UNH,2020-02-10,286.230011,289.290009,285.450012,287.029999,3147400,285.792053,UNH,1
UNH,2020-02-11,286.850006,291.570007,285.899994,290.790009,2992200,289.535858,UNH,1
UNH,2020-02-12,295,305,294.01001,303.480011,6701900,302.171112,UNH,1
UNH,2020-02-13,300.140015,305.899994,300.140015,302.200012,3565500,300.896637,UNH,1
UNH,2020-02-14,302.209991,303.970001,297.309998,298.779999,2485600,297.491394,UNH,1
UNH,2020-02-18,299.670013,303.350006,299,302.140015,3241700,300.836914,UNH,1
UNH,2020-02-19,303.369995,306.709991,302.730011,305.309998,3021100,303.993225,UNH,1
UNH,2020-02-20,303.200012,304.160004,297.890015,302.130005,2885500,300.826935,UNH,1
UNH,2020-02-21,300.470001,302.51001,298.609985,301.429993,2987100,300.129944,UNH,1
UNH,2020-02-24,286.890015,288.98999,277.640015,277.790009,8790600,276.591919,UNH,1
UNH,2020-02-25,280.149994,281.980011,262.01001,263.390015,8171200,262.254028,UNH,1
UNH,2020-02-26,264.720001,269.829987,258.709991,263,6806600,261.865692,UNH,1
UNH,2020-02-27,258.420013,262.149994,252.070007,253.919998,7604300,252.82486,UNH,1
UNH,2020-02-28,246.199997,257.100006,245.300003,254.960007,9964000,253.860382,UNH,1
UNH,2020-03-02,257.339996,273.23999,250.320007,273.109985,8866300,271.932068,UNH,1
UNH,2020-03-03,275.350006,280.350006,259.230011,261.399994,9188100,260.272583,UNH,1
UNH,2020-03-04,290,295.839996,282.209991,289.420013,14533000,288.171753,UNH,1
UNH,2020-03-05,281.600006,289.420013,279.940002,282.959991,5908400,281.739594,UNH,1
UNH,2020-03-06,275.420013,284.970001,271.899994,283.869995,5361900,282.645691,UNH,1
UNH,2020-03-09,264.459991,281.440002,259.23999,273.440002,8070700,272.260681,UNH,1
UNH,2020-03-10,279.720001,283.899994,272.5,280,7366000,278.792389,UNH,1
UNH,2020-03-11,274.76001,285.23999,273.26001,277.779999,7744600,276.58194,UNH,1
UNH,2020-03-12,260,272.230011,250,250.410004,10496600,249.330002,UNH,1
UNH,2020-03-13,260.98999,273.220001,242.270004,272.040009,9308400,272.040009,UNH,1
UNH,2020-03-16,243.919998,245.679993,223.949997,225.039993,10303500,225.039993,UNH,1
UNH,2020-03-17,230.820007,248.759995,228.289993,244.220001,9642200,244.220001,UNH,1
UNH,2020-03-18,225.75,231.449997,200.190002,217.059998,12917500,217.059998,UNH,1
UNH,2020-03-19,216.979996,226.119995,208.940002,219.800003,8065200,219.800003,UNH,1
UNH,2020-03-20,223.179993,232.639999,203.460007,206.589996,9364100,206.589996,UNH,1
UNH,2020-03-23,202.039993,205.75,187.720001,194.860001,10654500,194.860001,UNH,1
UNH,2020-03-24,202.139999,220.270004,199,219.800003,8887400,219.800003,UNH,1
UNH,2020-03-25,219.089996,247.509995,216,234.490005,10014000,234.490005,UNH,1
UNH,2020-03-26,234.029999,257.959991,232.300003,255.389999,7517600,255.389999,UNH,1
UNH,2020-03-27,242.940002,251.600006,238.240005,242.449997,4879622,242.449997,UNH,1
UNH,2020-03-30,242.639999,254.089996,242.639999,251.279999,5327900,251.279999,UNH,1
UNH,2020-03-31,243.479996,254.529999,243,249.380005,5450000,249.380005,UNH,1
UNH,2020-04-01,238.690002,246.610001,235.440002,237.320007,4546700,237.320007,UNH,1
UNH,2020-04-02,235.300003,242,226.029999,240.440002,4636800,240.440002,UNH,1
UNH,2020-04-03,238.320007,239.337006,227.270004,229.490005,4356992,229.490005,UNH,1
UNH,2020-04-06,240,249.289993,235.119995,248.339996,6365900,248.339996,UNH,1
UNH,2020-04-07,259.809998,266.709991,246.539993,248.039993,4984100,248.039993,UNH,1
UNH,2020-04-08,247.690002,269.160004,246.259995,267.829987,6390200,267.829987,UNH,1
UNH,2020-04-09,265,270.399994,261.600006,264.130005,4925500,264.130005,UNH,1
UNH,2020-04-13,262.059998,264.959991,258.179993,263.51001,2964900,263.51001,UNH,1
UTX,2020-01-02,149.740005,153.220001,149.740005,153.139999,2801500,152.414658,UTX,1
UTX,2020-01-03,150.929993,154.649994,150.509995,153.350006,3127600,152.623672,UTX,1
UTX,2020-01-06,153.449997,153.839996,152.5,153.679993,2605100,152.952103,UTX,1
UTX,2020-01-07,151.899994,153.630005,151.899994,153.190002,2736800,152.464432,UTX,1
UTX,2020-01-08,153.119995,154.550003,152.729996,153.419998,2374100,152.693329,UTX,1
UTX,2020-01-09,153.800003,154.190002,153.119995,153.649994,2940500,152.922241,UTX,1
UTX,2020-01-10,154.009995,154.009995,151.429993,151.860001,2898200,151.140732,UTX,1
UTX,2020-01-13,152.020004,152.5,151.429993,152.050003,3090000,151.329834,UTX,1
UTX,2020-01-14,151.369995,152.410004,151.119995,151.539993,3138900,150.822235,UTX,1
UTX,2020-01-15,151.639999,153.070007,151.149994,151.960007,3107000,151.240265,UTX,1
UTX,2020-01-16,152.610001,154.020004,152.610001,153.550003,3569100,152.822723,UTX,1
UTX,2020-01-17,154.309998,155.529999,153.679993,154.399994,4635300,153.668686,UTX,1
UTX,2020-01-21,153.860001,155.509995,152.779999,154.470001,4907100,153.738373,UTX,1
UTX,2020-01-22,154.380005,155.059998,153.330002,153.789993,3490800,153.061584,UTX,1
UTX,2020-01-23,153.610001,154.240005,152.589996,153.800003,4008400,153.071548,UTX,1
UTX,2020-01-24,153.399994,154.419998,152.389999,153.190002,3699900,152.464432,UTX,1
UTX,2020-01-27,150.990005,151.960007,150.009995,151.029999,4335700,150.314651,UTX,1
UTX,2020-01-28,150.529999,154.410004,148.050003,152.860001,5716600,152.135986,UTX,1
UTX,2020-01-29,153.919998,153.949997,151.470001,152.820007,3826200,152.096191,UTX,1
UTX,2020-01-30,151.440002,154.210007,151.440002,154,4379400,153.270584,UTX,1
UTX,2020-01-31,153.199997,153.580002,149.619995,150.199997,4609900,149.488586,UTX,1
UTX,2020-02-03,151.059998,152.309998,149.789993,149.949997,4688500,149.239777,UTX,1
UTX,2020-02-04,151.449997,153.330002,151.410004,153,3832700,152.27533,UTX,1
UTX,2020-02-05,154.699997,155.630005,153.399994,155.630005,3604600,154.892868,UTX,1
UTX,2020-02-06,156.369995,156.740005,155.179993,156.199997,3783300,155.460175,UTX,1
UTX,2020-02-07,156,157.860001,155.610001,156.830002,4962900,156.087189,UTX,1
UTX,2020-02-10,157.619995,157.979996,154.970001,156.550003,4040200,155.808517,UTX,1
UTX,2020-02-11,158.220001,158.440002,154.869995,155.25,5397800,154.514664,UTX,1
UTX,2020-02-12,155.149994,155.779999,153.559998,155.179993,5769100,154.444992,UTX,1
UTX,2020-02-13,154.029999,154.649994,152.919998,153.059998,3411500,153.059998,UTX,1
UTX,2020-02-14,153.080002,154.050003,152.570007,153.460007,3886300,153.460007,UTX,1
UTX,2020-02-18,152.199997,152.240005,150.360001,151.279999,2865500,151.279999,UTX,1
UTX,2020-02-19,151.550003,151.970001,150.130005,150.679993,3360600,150.679993,UTX,1
UTX,2020-02-20,150.389999,150.740005,147.929993,149.899994,3386300,149.899994,UTX,1
UTX,2020-02-21,149.660004,151.610001,148.720001,151.520004,4277500,151.520004,UTX,1
UTX,2020-02-24,147.389999,148.169998,145.539993,146.580002,6413000,146.580002,UTX,1
UTX,2020-02-25,146.910004,147.520004,138.449997,138.809998,7608400,138.809998,UTX,1
UTX,2020-02-26,140.199997,143.179993,138.089996,138.380005,8434100,138.380005,UTX,1
UTX,2020-02-27,135.979996,137.460007,132.130005,132.179993,10197600,132.179993,UTX,1
UTX,2020-02-28,127.139999,131.020004,125.839996,130.589996,12341100,130.589996,UTX,1
UTX,2020-03-02,131.5,134.130005,128.25,134.070007,9083600,134.070007,UTX,1
UTX,2020-03-03,133.940002,138.190002,131.360001,132.529999,9090000,132.529999,UTX,1
UTX,2020-03-04,134.440002,139.839996,132.729996,139.039993,5712700,139.039993,UTX,1
UTX,2020-03-05,135.089996,135.490005,125.209999,126.440002,8559800,126.440002,UTX,1
UTX,2020-03-06,121.660004,127.129997,120,126.480003,8568100,126.480003,UTX,1
UTX,2020-03-09,115.419998,119.059998,112.510002,115.360001,8671100,115.360001,UTX,1
UTX,2020-03-10,119.769997,120.489998,113.529999,119.370003,9297700,119.370003,UTX,1
UTX,2020-03-11,115.82,116.830002,106.779999,107.510002,10287400,107.510002,UTX,1
UTX,2020-03-12,94.120003,109.080002,92.800003,102.5,19285400,102.5,UTX,1
UTX,2020-03-13,109.050003,110.769997,98.550003,105.400002,16771300,105.400002,UTX,1
UTX,2020-03-16,95.360001,99.139999,90.580002,90.93,12326000,90.93,UTX,1
UTX,2020-03-17,91.059998,93.449997,82.809998,92.839996,16061900,92.839996,UTX,1
UTX,2020-03-18,85.839996,85.919998,69.019997,79.400002,22840000,79.400002,UTX,1
UTX,2020-03-19,79.230003,85.5,72.18,83.760002,15841200,83.760002,UTX,1
UTX,2020-03-20,84.849998,88.839996,73.279999,82.529999,14426400,82.529999,UTX,1
UTX,2020-03-23,80.010002,80.089996,72.300003,74.949997,12010400,74.949997,UTX,1
UTX,2020-03-24,80.099998,87.449997,80.010002,86.760002,12839600,86.760002,UTX,1
UTX,2020-03-25,87.879997,100.18,86.279999,96.190002,12017700,96.190002,UTX,1
UTX,2020-03-26,98,104.989998,97,104.639999,14524600,104.639999,UTX,1
UTX,2020-03-27,98,101.730003,96.519997,97.150002,10148798,97.150002,UTX,1
UTX,2020-03-30,96.080002,99.75,94.709999,98.489998,7562200,98.489998,UTX,1
UTX,2020-03-31,97.279999,99.199997,93.870003,94.330002,7310700,94.330002,UTX,1
UTX,2020-04-01,89.480003,92,88.330002,91.370003,12370300,91.370003,UTX,1
V,2020-01-02,189,191.139999,188.720001,191.119995,8733000,190.843597,V,1
V,2020-01-03,188.410004,190.960007,187.919998,189.600006,4899700,189.325806,V,1
V,2020-01-06,188,189.210007,187.160004,189.190002,10109500,188.916397,V,1
V,2020-01-07,189.589996,190.100006,188.600006,188.690002,4392300,188.417114,V,1
V,2020-01-08,189.490005,192.5,188.800003,191.919998,5712000,191.642441,V,1
V,2020-01-09,193,193.919998,192.520004,193.25,6748000,192.97052,V,1
V,2020-01-10,193.5,194.570007,193.110001,193.770004,6586400,193.489777,V,1
V,2020-01-13,194.440002,195.600006,194.279999,195.330002,11290500,195.047516,V,1
V,2020-01-14,196.740005,196.949997,195.139999,196.050003,6236500,195.766479,V,1
V,2020-01-15,197,200.149994,196.320007,199.800003,10831100,199.511047,V,1
V,2020-01-16,201,201.5,199.779999,200.949997,9983700,200.659378,V,1
V,2020-01-17,201.759995,204.75,199.979996,204.699997,12518900,204.403961,V,1
V,2020-01-21,204.130005,208.389999,203.800003,207.289993,14861700,206.990219,V,1
V,2020-01-22,207.509995,210.130005,207.289993,207.899994,8065000,207.599335,V,1
V,2020-01-23,207.899994,208.399994,205.300003,206.520004,8520800,206.221344,V,1
V,2020-01-24,207.419998,207.990005,204.210007,205,7812900,204.703537,V,1
V,2020-01-27,200,203.330002,199.100006,201.690002,7198900,201.398315,V,1
V,2020-01-28,202.389999,203.839996,201.779999,202.850006,7215700,202.556641,V,1
V,2020-01-29,204.300003,205.919998,202.509995,204.860001,7041700,204.563736,V,1
V,2020-01-30,204,208.5,203.320007,208.210007,8571900,207.90889,V,1
V,2020-01-31,201.490005,203.979996,198.259995,198.970001,16699600,198.682251,V,1
V,2020-02-03,199.940002,202.259995,199.850006,200.809998,10887900,200.519592,V,1
V,2020-02-04,203.5,204.919998,202.229996,203.559998,10205900,203.26561,V,1
V,2020-02-05,205.5,205.600006,199.949997,202.809998,8672400,202.516693,V,1
V,2020-02-06,203.050003,204.630005,202.479996,203.039993,7001200,202.746353,V,1
V,2020-02-07,201.979996,203.830002,201.089996,202.740005,5691100,202.446808,V,1
V,2020-02-10,201.970001,206.130005,201.860001,205.990005,6239500,205.692108,V,1
