date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-04-12,OK,1970,20790,NA,383,446,191,NA,NA,NA,865,acebfb6a2f63dbae55b283b6eb9f79172ec9ec7c,96,446,22760,22760,22760,40,2,0,0,102,102
2020-04-12,OR,1527,28231,NA,295,359,81,NA,52,NA,NA,343ee0136caa7bac5fbaee7bd25ebc6d63b83179,52,359,29758,29758,29758,41,4,21,2378,156,2534
2020-04-12,PA,22833,102057,NA,2097,NA,NA,NA,649,NA,NA,07324fe7599e52f854acb0b27a19898fd30f90df,507,NA,124890,124890,124890,42,13,0,3559,1178,4737
2020-04-12,PR,897,5819,1251,NA,NA,NA,NA,NA,NA,NA,7ca4fd5cd8955f51e2f92c346c060be1f0a2967c,44,NA,7967,6716,6716,72,2,0,236,109,345
2020-04-12,RI,2665,17685,NA,201,NA,50,NA,26,NA,35,d847efc166112ef05e650276fcb510a617db4ddb,63,NA,20350,20350,20350,44,7,0,1827,316,2143
2020-04-12,SC,3319,28106,NA,NA,496,NA,NA,NA,NA,NA,044250266baeb0dc046c839a6fea392ad5d6fd48,82,496,31425,31425,31425,45,2,0,1220,112,1332
2020-04-12,SD,730,7823,0,NA,43,NA,NA,NA,NA,197,62f16b2fc12b94655a06c6ad9a65d192f8932a5b,6,43,8553,8553,8553,46,0,10,445,104,549
2020-04-12,TN,5308,65369,NA,NA,567,NA,NA,NA,NA,1504,4d9171393648095a093ae412c55c5ab9fac65158,101,567,70677,70677,70677,47,0,11,3655,194,3849
2020-04-12,TX,13484,111049,NA,1338,NA,NA,NA,NA,NA,2014,3ae759108fcc149585565c0d6c9c9aa338cf0c50,271,NA,124533,124533,124533,48,17,0,3077,923,4000
2020-04-12,UT,2303,41931,NA,NA,195,NA,NA,NA,NA,NA,2ed0a5b83fb1172a55311e320b688ef899102994,18,195,44234,44234,44234,49,0,5,1591,97,1688
2020-04-12,VA,5274,34711,521,751,NA,734,NA,294,NA,NA,95dbe378dabc930e6bef597168fd0fea0642bed1,141,NA,40506,39985,39985,51,11,0,1789,197,1986
2020-04-12,VI,51,299,20,3,NA,NA,NA,NA,NA,43,75a5e96c1cb0af90daf332a0e1ad218b519c6ccb,1,NA,370,350,350,78,0,0,0,0,0
2020-04-12,VT,727,9114,NA,34,NA,NA,NA,NA,NA,15,317bf42eca48bc513b07ec021dbb66bbe8228721,27,NA,9841,9841,9841,50,2,0,567,16,583
2020-04-12,WA,10224,83391,NA,642,NA,191,NA,NA,NA,NA,0cf8bdb490f4b680000f6dac1779a97f071da985,491,NA,93615,93615,93615,53,0,0,0,0,0
2020-04-12,WI,3341,35916,NA,442,974,179,261,NA,NA,NA,b6c52db7f98867be6533207bd5925f1d2606039d,144,974,39257,39257,39257,55,7,24,1236,128,1364
2020-04-12,WV,611,15646,NA,81,NA,36,NA,24,NA,83,e1c4f53acb2ff1cdc76c7f0b1b69d8d4853c6b69,8,NA,16257,16257,16257,54,3,0,771,34,805
2020-04-12,WY,261,5198,NA,NA,40,NA,NA,NA,NA,137,2a6cd1a98f43d43820dfb2d7cb95355af66c516b,0,40,5459,5459,5459,56,0,3,0,0,0
2020-04-11,AK,257,7475,NA,NA,31,NA,NA,NA,NA,63,a8d36e9ce19edaeaac989881abf96fc74196efba,8,31,7732,7732,7732,02,1,3,289,11,300
2020-04-11,AL,3191,18058,NA,NA,402,NA,NA,NA,NA,NA,1fc42a3d2389569b3fd60bf6c3ba8d7c35c5a378,91,402,21249,21249,21249,01,11,34,0,223,223
2020-04-11,AR,1226,17352,NA,86,130,NA,43,33,39,340,c89b6d79b846a7e0c95039ef4e098653cea76566,24,130,18578,18578,18578,05,1,0,1403,55,1458
2020-04-11,AS,0,3,2,NA,NA,NA,NA,NA,NA,NA,e3996e19f3dfdc280692ed786367458686df63ed,NA,NA,5,3,3,60,0,0,0,0,0
2020-04-11,AZ,3393,37137,NA,NA,NA,NA,NA,NA,NA,NA,ee23e7459fb43965ff718c5ef4d8a2a807359399,108,NA,40530,40530,40530,04,11,0,2515,281,2796
2020-04-11,CA,19472,152604,13200,5236,NA,1591,NA,NA,NA,NA,ec651d322b018e3fb30048ea281fd0016dbe6438,541,NA,185276,172076,172076,06,0,0,7213,0,7213
2020-04-11,CO,6510,26143,NA,NA,1312,NA,NA,NA,NA,NA,3377098125ca2e9d6843f100cf258f19a2232127,250,1312,32653,32653,32653,08,0,0,0,0,0
2020-04-11,CT,11510,28321,NA,1593,NA,NA,NA,NA,NA,NA,e8de5e9127276977194f6ce3aa078c1d4bfac16b,494,NA,39831,39831,39831,09,46,0,2571,972,3543
2020-04-11,DC,1778,8261,NA,NA,NA,NA,NA,NA,NA,447,7adff028478102fb7be713729b35aeef9dacf359,47,NA,10039,10039,10039,11,9,0,566,118,684
2020-04-11,DE,1479,9624,NA,190,NA,NA,NA,NA,NA,191,fb09c90df852cd85214cc24b799df37f71e52f87,33,NA,11103,11103,11103,10,10,0,-791,153,-638
2020-04-11,FL,18494,154439,1418,NA,2661,NA,NA,NA,NA,NA,556eff0dd57a9b72146fc86e7822a3b142ea4371,438,2661,174351,172933,172933,12,48,174,9140,963,10103
2020-04-11,GA,12159,39556,NA,NA,2479,NA,NA,NA,NA,NA,06b53fa7eb6c28f644aa6beac82e353c65a7cd9c,428,2479,51715,51715,51715,13,12,128,4892,676,5568
2020-04-11,GU,133,693,NA,14,NA,2,NA,2,NA,58,5f26927fab3a35e0b2477043b2004ec19028dea1,5,NA,826,826,826,66,1,0,31,3,34
2020-04-11,HI,465,17066,NA,NA,43,NA,6,NA,2,284,6a84740bf5d92867954153fb11dd79b51db0d3cd,8,43,17531,17531,17531,15,2,1,1359,23,1382
2020-04-11,IA,1510,15622,NA,118,NA,55,NA,30,NA,585,6e736638a93bc8f376fbcb65eda72923cfd30259,34,NA,17132,17132,17132,19,3,0,1057,122,1179
2020-04-11,ID,1396,12368,NA,NA,128,NA,35,NA,NA,NA,2a4968fc9c46df1aa8970de03b88a4ff10098182,25,128,13764,13764,13764,16,1,1,627,43,670
2020-04-11,IL,19180,72969,NA,3680,NA,1166,NA,821,NA,NA,d2f4bc346d1388c9600d41903a16bab576cb0fb7,677,NA,92149,92149,92149,17,81,0,3329,1293,4622
2020-04-11,IN,7435,31780,NA,NA,NA,820,NA,497,NA,NA,7660759d9c736b25312a708f6706d27a10c69c3b,330,NA,39215,39215,39215,18,30,0,3647,528,4175
2020-04-11,KS,1268,11075,NA,NA,293,NA,NA,NA,NA,NA,e95fd55dfdd68260274d86129c167f566658f1d8,55,293,12343,12343,12343,20,5,19,827,102,929
2020-04-11,KY,1693,22595,NA,271,459,105,177,NA,NA,464,49f90f03874fb86940f115d5680768de7a5ec5dc,90,459,24288,24288,24288,21,0,0,0,0,0
2020-04-11,LA,20014,76901,NA,2067,NA,NA,NA,470,NA,NA,644d819f726bea7ac3131764e77319d0958664a5,806,NA,96915,96915,96915,22,51,0,3874,761,4635
2020-04-11,MA,22860,85916,NA,NA,2120,NA,NA,NA,NA,NA,d99e0e8ff1ffbd3ee9b312016cebd53c3e9f431d,686,2120,108776,108776,108776,25,87,164,4518,1886,6404
2020-04-11,MD,7694,39544,NA,NA,1709,NA,NA,NA,NA,431,f895c4448a93a8b4556faabc3b387ee307377004,206,1709,47238,47238,47238,24,35,296,2064,726,2790
2020-04-11,ME,616,6088,NA,NA,114,NA,NA,NA,NA,256,394a794fce881dd00fc98ecefbe1f4eb3e829ae3,19,114,6704,6704,6704,23,2,3,0,30,30
2020-04-11,MI,23993,52021,NA,3636,NA,1582,NA,1441,NA,595,3d03b637d24856390bec64766587db8137e39c61,1392,NA,76014,76014,76014,26,111,0,2760,1210,3970
2020-04-11,MN,1427,33977,NA,145,340,69,138,NA,NA,793,cd31725bf7239aabd805a7b5ba66f24d247a6a4a,64,340,35404,35404,35404,27,7,23,1419,91,1510
2020-04-11,MO,4024,39148,NA,506,NA,NA,NA,NA,NA,NA,ad1a0aa2494f6e2a7f6677d7051ef8ec83d71034,109,NA,43172,43172,43172,29,13,0,2207,225,2432
2020-04-11,MP,11,27,9,NA,NA,NA,NA,NA,NA,NA,a6b93f8944bc4e65251189c2dce27586265374da,2,NA,47,38,38,69,0,0,0,0,0
2020-04-11,MS,2642,18632,NA,NA,528,NA,NA,NA,NA,NA,13130297b1d7ae26a372b7badcf50d038370b77e,93,528,21274,21274,21274,28,11,46,0,173,173
2020-04-11,MT,377,8204,NA,21,46,NA,NA,NA,NA,169,d7001c3f70e70180eeddca7303c5d1f5b43d79bf,6,46,8581,8581,8581,30,0,5,272,12,284
2020-04-11,NC,4312,56081,NA,362,NA,NA,NA,NA,NA,NA,7da4a0c4d29d52802578786c23cf1cc40c0b7a5b,80,NA,60393,60393,60393,37,6,0,2344,404,2748
2020-04-11,ND,293,9787,NA,10,36,NA,NA,NA,NA,119,3f0ea0abba907cbabd93287478b8828e27daa409,7,36,10080,10080,10080,38,1,0,457,15,472
2020-04-11,NE,700,9285,NA,NA,NA,NA,NA,NA,NA,NA,89e40d06d159df3bc9c1778c7af0ce11d51294ec,17,NA,9985,9985,9985,31,2,0,566,65,631
2020-04-11,NH,885,9608,93,NA,134,NA,NA,NA,NA,234,f81faf4a7cd08487f4dee5871b604340144c37b7,22,134,10586,10493,10493,33,1,10,469,66,535
2020-04-11,NJ,58151,62042,NA,7618,NA,1746,NA,1650,NA,NA,10b137d9c127d722126d306ada0677121f0c8e5a,2183,NA,120193,120193,120193,34,251,0,3107,3563,6670
2020-04-11,NM,1091,26007,NA,75,NA,NA,NA,18,NA,235,ecbde1158d88583b1442f9da74ccd91095e61d2e,19,NA,27098,27098,27098,35,0,0,0,0,0
2020-04-11,NV,2700,20887,NA,282,NA,NA,NA,NA,NA,NA,b2c1d98549beb7f6a25f914ba45f9e5344ad192b,102,NA,23587,23587,23587,32,16,0,722,116,838
2020-04-11,NY,180458,260522,NA,18654,40679,5009,NA,NA,NA,22025,361c16745f9be4bc650b0fa0ebaabc36edad3d47,8627,40679,440980,440980,440980,36,783,1861,13149,9946,23095
2020-04-11,OH,6187,54221,NA,NA,1859,NA,572,NA,NA,NA,653b0637956dae24b08d87da57bfaca2dfbff9a3,247,1859,60408,60408,60408,39,16,104,1526,351,1877
2020-04-11,OK,1868,20790,NA,383,446,191,NA,NA,NA,865,f6e31080079bb3b55beac5b3cd00638a769d3c9d,94,446,22658,22658,22658,40,6,18,420,74,494
2020-04-11,OR,1371,25853,NA,140,338,58,NA,46,NA,NA,cc27c7f6db1c726f33a81e8a595fe2c3d34e08d0,48,338,27224,27224,27224,41,4,12,1547,50,1597
2020-04-11,PA,21655,98498,NA,2115,NA,NA,NA,639,NA,NA,707c8ca592c2cb6865085b84acfa61765e56ae2c,494,NA,120153,120153,120153,42,78,0,5458,1676,7134
2020-04-11,PR,788,5583,1332,NA,NA,NA,NA,NA,NA,NA,49a43ec077cb42785a932e1bb08e765e31dc86a4,42,NA,7703,6371,6371,72,3,0,462,63,525
2020-04-11,RI,2349,15858,NA,183,NA,50,NA,26,NA,35,3b26580e535b35400119bfdaf286449fbeaf2c90,56,NA,18207,18207,18207,44,7,0,3577,334,3911
2020-04-11,SC,3207,26886,NA,NA,496,NA,NA,NA,NA,NA,c00baa6c5ebcac7c6ac51403bb3ea2705db0f834,80,496,30093,30093,30093,45,8,0,1768,142,1910
2020-04-11,SD,626,7378,2,NA,33,NA,NA,NA,NA,189,45590554a2f8dc468a998428879eea2c8744acbf,6,33,8006,8004,8004,46,0,4,267,90,357
2020-04-11,TN,5114,61714,NA,NA,556,NA,NA,NA,NA,1386,fd78d9f797ce808abb10194c7e10937b8ec2d11d,101,556,66828,66828,66828,47,3,20,3777,252,4029
2020-04-11,TX,12561,107972,NA,1514,NA,NA,NA,NA,NA,1617,535058cfb921109397033e463e8f8ea64bf1c3e2,254,NA,120533,120533,120533,48,28,0,3925,890,4815
2020-04-11,UT,2206,40340,NA,NA,190,NA,NA,NA,NA,NA,aed7ede8563fb5e0601845af9649cc018e08d406,18,190,42546,42546,42546,49,1,7,1680,104,1784
2020-04-11,VA,5077,32922,517,1252,NA,709,NA,283,NA,NA,48ece2c7bbb4be59fff46938cd10e3d81c72664a,130,NA,38516,37999,37999,51,9,0,1972,568,2540
2020-04-11,VI,51,299,20,3,NA,NA,NA,NA,NA,43,846737287140472645be46cb0d3cf5fbab03815b,1,NA,370,350,350,78,0,0,26,1,27
2020-04-11,VT,711,8547,NA,77,NA,NA,NA,NA,NA,15,44686c86db46ac9e0ed3fd3c5ec0b243858060d8,25,NA,9258,9258,9258,50,1,0,994,32,1026
2020-04-11,WA,10224,83391,NA,649,NA,191,NA,NA,NA,NA,8e48e7650a614827fe4d0018b427914648d950e6,491,NA,93615,93615,93615,53,45,0,0,0,0
2020-04-11,WI,3213,34680,NA,444,950,179,257,NA,NA,NA,2d6d4254f4b1570432ae547a2251bd22f16e1f2c,137,950,37893,37893,37893,55,9,46,1455,145,1600
2020-04-11,WV,577,14875,NA,85,NA,40,NA,22,NA,63,b5a667f02d5fa2f0312950c94e2cff983a5ab75d,5,NA,15452,15452,15452,54,0,0,874,23,897
2020-04-11,WY,261,5198,NA,NA,37,NA,NA,NA,NA,129,ec8a322ffba1a10858e7b2e45c9d6febda25d776,0,37,5459,5459,5459,56,0,0,462,-59,403
2020-04-10,AK,246,7186,NA,NA,28,NA,NA,NA,NA,55,f72f6232f47812a602059afa4d5f4d698726aa3b,7,28,7432,7432,7432,02,0,1,198,11,209
2020-04-10,AL,2968,18058,NA,NA,368,NA,NA,NA,NA,NA,deabcc53c679be6f942df9ba423a0d262ce45c5c,80,368,21026,21026,21026,01,6,35,0,199,199
2020-04-10,AR,1171,15949,NA,86,130,NA,43,33,39,312,eed9ef5b44313459b1b49ca25a50a47df14fbc20,23,130,17120,17120,17120,05,2,0,2117,52,2169
2020-04-10,AS,0,3,2,NA,NA,NA,NA,NA,NA,NA,f380a4ca829f914ba3535ed117102abc8fe7d43c,0,NA,5,3,3,60,0,0,0,0,0
2020-04-10,AZ,3112,34622,NA,NA,NA,NA,NA,NA,NA,NA,f3ba26485902411adb8738870f9588c6ca100e6b,97,NA,37734,37734,37734,04,8,0,462,94,556
2020-04-10,CA,19472,145391,13900,2897,NA,1145,NA,NA,NA,NA,7b7f43add244dd0beac30179ffa9cc26c01ac4cd,541,NA,178763,164863,164863,06,49,0,200,1163,1363
2020-04-10,CO,6510,26143,NA,NA,1312,NA,NA,NA,NA,NA,516ee788f73aea70e23f582a68b43c539c5b7ed4,250,1312,32653,32653,32653,08,57,150,2599,855,3454
2020-04-10,CT,10538,25750,NA,1562,NA,NA,NA,NA,NA,NA,d837fdb36f289a47f704866efa7a975c6fd57275,448,NA,36288,36288,36288,09,68,0,2032,754,2786
2020-04-10,DC,1660,7695,NA,NA,NA,NA,NA,NA,NA,426,7c6bf62e6c19aaa7b50946ee18cb701683abd073,38,NA,9355,9355,9355,11,6,0,494,137,631
2020-04-10,DE,1326,10415,NA,181,NA,NA,NA,NA,NA,177,f85cebdacc98a38f07d28833e92b016fa4dc8afd,23,NA,11741,11741,11741,10,0,0,1732,119,1851
2020-04-10,FL,17531,145299,1411,NA,2487,NA,NA,NA,NA,NA,0437d8adf77ea12d3a32f324bb51546af79a8b71,390,2487,164241,162830,162830,12,36,219,9114,1167,10281
2020-04-10,GA,11483,34664,NA,NA,2351,NA,NA,NA,NA,NA,a86c13bf50abbedc6518f8959043eee9283da498,416,2351,46147,46147,46147,13,37,192,4145,917,5062
2020-04-10,GU,130,662,NA,14,NA,2,NA,2,NA,41,c1c7a10a9b4263aa04238ac704dc651de9a5dfdd,4,NA,792,792,792,66,0,0,69,2,71
2020-04-10,HI,442,15707,NA,NA,42,NA,6,NA,2,251,11d1477448eb2f3b1d0cd776a1cf18b0ed78e85f,6,42,16149,16149,16149,15,1,0,391,7,398
2020-04-10,IA,1388,14565,NA,125,NA,55,NA,30,NA,506,cf06ef7ea2ce1c10bdedb84bdcc11451814ee3e1,31,NA,15953,15953,15953,19,2,0,862,118,980
2020-04-10,ID,1353,11741,NA,NA,127,NA,33,NA,NA,NA,09f5794bcc50d38e9cd2132a6c3eddd78da2a208,24,127,13094,13094,13094,16,6,14,442,121,563
2020-04-10,IL,17887,69640,NA,3680,NA,1166,NA,821,NA,NA,a611c14568ede32f626296251d9f95268c6a975f,596,NA,87527,87527,87527,17,68,0,5205,1465,6670
2020-04-10,IN,6907,28133,NA,NA,NA,820,NA,497,NA,NA,bc9eede1aa2efa612414d45c0f39ffa6e2d174dd,300,NA,35040,35040,35040,18,55,0,2351,556,2907
2020-04-10,KS,1166,10248,NA,NA,274,NA,NA,NA,NA,NA,d86d82fbef79b76de7b6bb09a5b536cf6f40b3d0,50,274,11414,11414,11414,20,8,11,579,60,639
2020-04-10,KY,1693,22595,NA,271,459,105,177,NA,NA,464,d38ee043d21f9d9bec3e400d81df4c1ac102c33b,90,459,24288,24288,24288,21,17,459,2140,347,2487
2020-04-10,LA,19253,73027,NA,2054,NA,NA,NA,479,NA,NA,16c20b191b25b668f0647db33d5c34aa2808544a,755,NA,92280,92280,92280,22,53,0,4391,970,5361
2020-04-10,MA,20974,81398,NA,NA,1956,NA,NA,NA,NA,NA,8b7730535bc5b8dead6d18a4a4c3a1f0c02e2a20,599,1956,102372,102372,102372,25,96,209,5381,2033,7414
2020-04-10,MD,6968,37480,NA,NA,1413,NA,NA,NA,NA,397,3a611c353715227700aaf71149af9a15a62ac7c2,171,1413,44448,44448,44448,24,33,65,2136,783,2919
2020-04-10,ME,586,6088,NA,NA,111,NA,NA,NA,NA,246,edcc463ba06ffef28da371e9fd40e073ac48d5a9,17,111,6674,6674,6674,23,1,6,0,26,26
2020-04-10,MI,22783,49261,NA,3823,NA,1663,NA,1394,NA,56,98994da86c7132b2f2f83b0cc20710255565f6d1,1281,NA,72044,72044,72044,26,205,0,3711,1279,4990
2020-04-10,MN,1336,32558,NA,143,317,64,131,NA,NA,732,b0ce47b8d2c469ae70f548dda74437ae58ac5c93,57,317,33894,33894,33894,27,7,24,1506,94,1600
2020-04-10,MO,3799,36941,NA,568,NA,NA,NA,NA,NA,NA,a7977b08cbff8551ece14b94762e1df5c225dbac,96,NA,40740,40740,40740,29,19,0,1986,260,2246
2020-04-10,MP,11,27,9,NA,NA,NA,NA,NA,NA,NA,a01de0528870e6505c5107d4906b0e1cf768b55a,2,NA,47,38,38,69,0,0,0,0,0
2020-04-10,MS,2469,18632,NA,NA,482,NA,NA,NA,NA,NA,267b52d12346a2d87ec4ce44f602440d51099037,82,482,21101,21101,21101,28,6,41,0,209,209
2020-04-10,MT,365,7932,NA,29,41,NA,NA,NA,NA,165,17d4382671100d496c21cd8670c9afc03144c70d,6,41,8297,8297,8297,30,0,5,426,11,437
2020-04-10,NC,3908,53737,NA,423,NA,NA,NA,NA,NA,NA,eaf63c7099f9715b6d487305c238aac2b9a20e3d,74,NA,57645,57645,57645,37,9,0,9579,257,9836
2020-04-10,ND,278,9330,NA,13,36,NA,NA,NA,NA,105,9994e28867ec9ac2df5ad6da0d17c0da3c58e955,6,36,9608,9608,9608,38,1,2,609,9,618
2020-04-10,NE,635,8719,NA,NA,NA,NA,NA,NA,NA,NA,142d1f81156a102997f1db5e3ca7c20ddceaa655,15,NA,9354,9354,9354,31,1,0,603,68,671
2020-04-10,NH,819,9139,155,NA,124,NA,NA,NA,NA,234,989460ace7ce2a2284f1442d60b994abfcb6176d,21,124,10113,9958,9958,33,3,6,376,31,407
2020-04-10,NJ,54588,58935,NA,7570,NA,1679,NA,1663,NA,682,a416d702cd805b6a6da57f4770c93b3df78c267b,1932,NA,113523,113523,113523,34,232,0,2770,3561,6331
2020-04-10,NM,1091,26007,NA,73,NA,NA,NA,18,NA,217,b17728fffb713e971580bc824240a489bfffa008,19,NA,27098,27098,27098,35,3,0,3065,226,3291
2020-04-10,NV,2584,20165,NA,282,NA,NA,NA,NA,NA,NA,6e8507d77f69509a31c92ce4ea3327b88c4e9706,86,NA,22749,22749,22749,32,6,0,850,128,978
2020-04-10,NY,170512,247373,NA,18569,38818,4908,NA,NA,NA,20249,b9f6747819f23a6d4d2caddb7dab2b4568f829f4,7844,38818,417885,417885,417885,36,777,2242,15761,10575,26336
2020-04-10,OH,5836,52695,NA,NA,1755,NA,548,NA,NA,NA,38d222fadd867ea8c8b8342f3d8858953fbba4bd,231,1755,58531,58531,58531,39,18,143,2222,324,2546
2020-04-10,OK,1794,20370,NA,186,428,122,NA,NA,NA,790,d3fba58c0192f4eb15ae8ee5cadb0776f6186eba,88,428,22164,22164,22164,40,8,13,1775,110,1885
2020-04-10,OR,1321,24306,NA,146,326,66,NA,54,NA,NA,9633f2a24e6dc4e0e6cff39ca519a0e65b239880,44,326,25627,25627,25627,41,0,0,0,0,0
2020-04-10,PA,19979,93040,NA,2072,NA,NA,NA,611,NA,NA,fe2ff10aeb9a7872a49c0e8b849e73c32c36f285,416,NA,113019,113019,113019,42,78,0,5666,1751,7417
2020-04-10,PR,725,5121,1392,NA,NA,NA,NA,NA,NA,NA,aca519d0dea20a8d0eaee68b47274458c9e8e179,39,NA,7238,5846,5846,72,6,0,418,42,460
2020-04-10,RI,2015,12281,NA,169,NA,45,NA,26,NA,35,8b13c275050c994b155faf9675b601fb8ca82113,49,NA,14296,14296,14296,44,6,0,1599,288,1887
2020-04-10,SC,3065,25118,NA,NA,496,NA,NA,NA,NA,NA,92199aa30fd4dd5ad130bdf4df1fc753f5dc6f57,72,496,28183,28183,28183,45,5,255,543,273,816
2020-04-10,SD,536,7111,NA,NA,29,NA,NA,NA,NA,177,b87f4b357ef2f9c892ea11a46c8820b5430b192c,6,29,7647,7647,7647,46,0,2,411,89,500
2020-04-10,TN,4862,57937,NA,NA,536,NA,NA,NA,NA,1145,e4ac457d8b0b17da3e94311a37cdebdae2178807,98,536,62799,62799,62799,47,4,31,2722,228,2950
2020-04-10,TX,11671,104047,NA,1532,NA,NA,NA,NA,NA,1366,586fa304b254a11f480c37372834cb32ceaf4aea,226,NA,115718,115718,115718,48,27,0,8143,1441,9584
2020-04-10,UT,2102,38660,NA,NA,183,NA,NA,NA,NA,NA,9922f7bcadc14b7394b2c54e39cc1916b6e9044c,17,183,40762,40762,40762,49,4,15,2263,126,2389
2020-04-10,VA,4509,30950,521,1238,772,457,NA,287,NA,NA,4e73ce5191e84abcc39961e9a5b2f31bbdeb628b,121,772,35980,35459,35459,51,12,87,1966,467,2433
2020-04-10,VI,50,273,45,3,NA,NA,NA,NA,NA,43,88e39033fbbd388c97c41f4ac80d942c1749824a,1,NA,368,323,323,78,0,0,22,4,26
2020-04-10,VT,679,7553,NA,32,NA,NA,NA,NA,NA,15,dc96a20cf819e19bcf41ad74d575ae858dacf10c,24,NA,8232,8232,8232,50,1,0,0,51,51
2020-04-10,WA,10224,83391,NA,642,NA,191,NA,NA,NA,NA,c544ce40e9c25c9d562ee847a70a3eeb195f09d6,446,NA,93615,93615,93615,53,0,0,0,455,455
2020-04-10,WI,3068,33225,NA,NA,904,190,247,NA,NA,NA,1eeea810191607f248c1426c6d8b32934ec5365b,128,904,36293,36293,36293,55,17,61,1801,183,1984
2020-04-10,WV,554,14001,NA,85,NA,20,NA,22,NA,63,230ef679b8324b5fdf188b5acd7c07d4abf5e044,5,NA,14555,14555,14555,54,0,0,661,31,692
2020-04-10,WY,320,4736,NA,NA,37,NA,NA,NA,NA,105,56031032dfee2e1640993e66764150655694c0a6,0,37,5056,5056,5056,56,0,3,816,90,906
2020-04-09,AK,235,6988,NA,NA,27,NA,NA,NA,NA,49,b25c4a1e5bb964d05142022307f57e41e0872f26,7,27,7223,7223,7223,02,0,0,146,9,155
2020-04-09,AL,2769,18058,NA,NA,333,NA,NA,NA,NA,NA,34ec8a688f0984d69a58ddef29d640ace6ee65bf,74,333,20827,20827,20827,01,8,19,1305,400,1705
2020-04-09,AR,1119,13832,NA,73,130,NA,43,31,39,288,d21f4f58502c23fd66e3842b4b6eb7c9c18ccdf0,21,130,14951,14951,14951,05,3,0,302,119,421
2020-04-09,AS,0,3,2,NA,NA,NA,NA,NA,NA,NA,4550449cb174c1fcabdb4d4e92ebe0a79b4bd30f,0,NA,5,3,3,60,0,0,0,0,0
2020-04-09,AZ,3018,34160,NA,NA,NA,NA,NA,NA,NA,NA,a706debeb0a3336ce380a04afeca43b1f77d44c9,89,NA,37178,37178,37178,04,9,0,2322,292,2614
2020-04-09,CA,18309,145191,14100,2825,NA,1132,NA,NA,NA,NA,415e9a2ee1c4debcc75db294bc356b28a291a185,492,NA,177600,163500,163500,06,50,0,17884,1352,19236
2020-04-09,CO,5655,23544,NA,NA,1162,NA,NA,NA,NA,NA,adc87057c2615a18cf8ba566034e72291f9aaa34,193,1162,29199,29199,29199,08,14,83,879,226,1105
2020-04-09,CT,9784,23718,NA,1464,NA,NA,NA,NA,NA,NA,4f9311d78efaba1380411da694bf2264bf3f4c69,380,NA,33502,33502,33502,09,103,0,2463,2003,4466
2020-04-09,DC,1523,7201,NA,NA,NA,NA,NA,NA,NA,393,5f3e6ed3208c06cc3446e80b46ca4bc5fee989b1,32,NA,8724,8724,8724,11,5,0,358,83,441
2020-04-09,DE,1207,8683,NA,201,NA,NA,NA,NA,NA,173,45f2d85472665b02bd94b4ef5f6a05fca3661bd0,23,NA,9890,9890,9890,10,7,0,1055,279,1334
2020-04-09,FL,16364,136185,1395,NA,2268,NA,NA,NA,NA,NA,754e4c4bc873607e36e18febcf6f6f3fe17eef34,354,2268,153944,152549,152549,12,45,206,8506,909,9415
2020-04-09,GA,10566,30519,NA,NA,2159,NA,NA,NA,NA,NA,e55d4dcfec26e2fede63494733c002a68b541521,379,2159,41085,41085,41085,13,17,166,1633,665,2298
2020-04-09,GU,128,593,NA,14,NA,2,NA,2,NA,33,8d0d6f8cf4948a29fbe75c2c6068e2e4bc336303,4,NA,721,721,721,66,0,0,31,3,34
2020-04-09,HI,435,15316,NA,NA,42,NA,6,NA,NA,113,b8cac0a3e57db8fcb5f8784a24ff0292859ce8b1,5,42,15751,15751,15751,15,0,0,577,25,602
2020-04-09,IA,1270,13703,NA,122,NA,NA,NA,NA,NA,476,1f9d61aaf5b280767ba36847ddc362d1b27327f9,29,NA,14973,14973,14973,19,2,0,882,125,1007
2020-04-09,ID,1232,11299,NA,NA,113,NA,29,NA,NA,NA,2cbe02b18b0ca2023e2896936099c1de3f2793ca,18,113,12531,12531,12531,16,3,20,611,22,633
2020-04-09,IL,16422,64435,NA,3680,NA,1166,NA,821,NA,NA,4a5176c1a33a75ad4f04db3b40abc94f7f24bfe5,528,NA,80857,80857,80857,17,66,0,4447,1344,5791
2020-04-09,IN,6351,25782,NA,NA,NA,924,NA,507,NA,NA,1406da427afc443d36e088a6059820b56836038e,245,NA,32133,32133,32133,18,42,0,856,408,1264
2020-04-09,KS,1106,9669,NA,NA,263,NA,NA,NA,NA,NA,dc24b13ac61718730956dec0e03f27c8b1f93822,42,263,10775,10775,10775,20,15,40,1055,206,1261
2020-04-09,KY,1346,20455,NA,NA,NA,NA,NA,NA,NA,NA,4fb35d2fca57462d9af6173dfc7908eca90f57f4,73,NA,21801,21801,21801,21,8,0,0,197,197
2020-04-09,LA,18283,68636,NA,2014,NA,NA,NA,473,NA,NA,f2b7e11d6a23a663135d5c22b782e3fe824a9623,702,NA,86919,86919,86919,22,50,0,4260,1253,5513
